original_sha256,web_asset_sha256,file,width,height,question_ids,subjects,topics,artist,provider,full_credit,license,license_url,source_page,source_title,rendering_note
d300abb64e2d70a80fd9c34e205db4debe77e30537d8c9c5edf89aa163f44847,a1af89e65693ad026583338e3b2252789a9995079cd8b4faa63a42166bda97f6,assets/neetpg_advanced_2026/images/d300abb64e2d70a80fd9c34e205db4debe77e30537d8c9c5edf89aa163f44847.jpg,849,1100,ANAT-045 | ANAT-046,Anatomy,Head-neck muscles and surgical anatomy,Jkwchui,Wikimedia Foundation,Based on drawing by Truth-seeker2004,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,https://commons.wikimedia.org/wiki/File:Recurrent_laryngeal_nerve.svg,Recurrent laryngeal nerve.svg,Web display JPEG made from the approved white-background render used in the final StudyDoc PDF; diagnostic annotations were not added.
d327765a45e15c33b3364fa377067ee54136fbc9ac7a81bb1c2c45fb65cc5b3c,47cccff676af6834736599eba04b926a66a163d37728a326f7daf0fc039fdb0a,assets/neetpg_advanced_2026/images/d327765a45e15c33b3364fa377067ee54136fbc9ac7a81bb1c2c45fb65cc5b3c.jpg,596,761,ANES-067 | ANES-068,Anaesthesiology,Oxygenation and ventilation,"Blokpoel RGT, Koopman AA, van Dijk J, de Jongh FHC, Burgerhof JGM, Kneyber MCJ.",NCBI,"Figure from Time-based capnography detects ineffective triggering in mechanically ventilated children. (PMC6727510), CC BY",CC BY,,https://pmc.ncbi.nlm.nih.gov/articles/PMC6727510/,"Time-based capnography detects ineffective triggering in mechanically ventilated children. - Representative example of ineffective triggering visible in the time-based capnogram. Recording of ventilator flow (V′), airway pressure (Paw), oesophageal pressure (Poes) and end-",Web display JPEG made from the approved white-background render used in the final StudyDoc PDF; diagnostic annotations were not added.
d3fed39e0fdcf8ea8019c1b6e0123701ade37dc18d8a1262535a35e4cb54db46,4f6b908c355eb1933d051f43a79d92f2489ea0b5ba1c552c8a9a1679421bd294,assets/neetpg_advanced_2026/images/d3fed39e0fdcf8ea8019c1b6e0123701ade37dc18d8a1262535a35e4cb54db46.jpg,472,354,PHARM-009 | PHARM-010,Pharmacology,General pharmacokinetics and prescribing,Flanker . The original uploader was FlankerFF at Russian Wikipedia .,Wikimedia Foundation,Transferred from ru.wikipedia to Commons. (Original text : Своя работа ),Public domain,,https://commons.wikimedia.org/wiki/File:Zero_order.JPG,Zero order.JPG,Web display JPEG made from the approved white-background render used in the final StudyDoc PDF; diagnostic annotations were not added.
d45c56ef6883d65bc86125426b558b05de2a161296182f2f79ff0ee0c09ffe25,412a97e5472cd3cd098153a577a773e6290bc242936216f72e151d41bfbb053c,assets/neetpg_advanced_2026/images/d45c56ef6883d65bc86125426b558b05de2a161296182f2f79ff0ee0c09ffe25.jpg,1500,1000,DERM-019 | DERM-020,Dermatology,Viral sexually transmitted infections,Nephron,Wikimedia Foundation,Own work,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,https://commons.wikimedia.org/wiki/File:Condyloma_acuminatum_-_high_mag.jpg,Condyloma acuminatum - high mag.jpg,Web display JPEG made from the approved white-background render used in the final StudyDoc PDF; diagnostic annotations were not added.
d45ce82273887516f27c67ed12b75da8cf29e22554c86ea1fe80651d5372ac1c,6bfcc00768c7163a29ed7a027af6a5089e7c5856a543d1d341f932e8877ee72a,assets/neetpg_advanced_2026/images/d45ce82273887516f27c67ed12b75da8cf29e22554c86ea1fe80651d5372ac1c.jpg,767,536,PSY-051 | PSY-052,Psychiatry,Alcohol-related disorders,,NCBI,"Figure from PMC10623140 (PMC10623140), CC BY",CC BY,,https://pmc.ncbi.nlm.nih.gov/articles/PMC10623140/,"PMC10623140 - Brain circuits affected by alcohol consumption in the context of acute or prolonged exposure. (A) Alcohol induces changes in neutrotransmitters including glutamate (green), GABA (o",Web display JPEG made from the approved white-background render used in the final StudyDoc PDF; diagnostic annotations were not added.
d484359580da9da05be0a026d68cddd32242de2ac9f6c59e318efa37916338c6,b34f26ecc333e4e16aafac1725626ddd0b897a35fc5af0842e0f49647d1add13,assets/neetpg_advanced_2026/images/d484359580da9da05be0a026d68cddd32242de2ac9f6c59e318efa37916338c6.jpg,650,530,RAD-071 | RAD-072,Radiodiagnosis,Musculoskeletal infection imaging,"Shah RM, Parikh AK, Gibly RF, Samet JD.",NCBI,"Figure from Streamlining pediatric musculoskeletal infection workup: the why, what, and how of rapid MRI protocols. (PMC13134995), CC BY",CC BY,,https://pmc.ncbi.nlm.nih.gov/articles/PMC13134995/,"Streamlining pediatric musculoskeletal infection workup: the why, what, and how of rapid MRI protocols. - Acute osteomyelitis of the distal tibia in a 5-year-old boy with 5 days of fever, elevated inflammatory markers, and right medial malleolus pain. There are patchy T1 hypointensity",Web display JPEG made from the approved white-background render used in the final StudyDoc PDF; diagnostic annotations were not added.
d494b2f250d251c5a3177d9160f8e53d29398d273356b5937a6560f836e4d0c1,9ca27683902511705809e1ae8e6234cf4145b36b9a81cf1cb2f8f0e1f5538bcd,assets/neetpg_advanced_2026/images/d494b2f250d251c5a3177d9160f8e53d29398d273356b5937a6560f836e4d0c1.jpg,1314,1100,SUR-033 | SUR-034,Surgery,Biliary disease,Hellerhoff,Wikimedia Foundation,Own work,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://commons.wikimedia.org/wiki/File:Gallensteinileus_86M_-_CR_und_CT_-_001.jpg,Gallensteinileus 86M - CR und CT - 001.jpg,Web display JPEG made from the approved white-background render used in the final StudyDoc PDF; diagnostic annotations were not added.
d4a796256518c9e5424f65587e09bd03cd85b186c172cb201a4a502beb8e961b,c602d48b7ac4bef3959756f3eb49911c8a3768d593c42dcdd92182a63a226d3d,assets/neetpg_advanced_2026/images/d4a796256518c9e5424f65587e09bd03cd85b186c172cb201a4a502beb8e961b.jpg,848,1100,PSM-031 | PSM-032,Community Medicine (PSM),Study designs and research methods,Jmarchn,Wikimedia Foundation,Own work based on: ExplainingCaseControlSJW.jpg,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,https://commons.wikimedia.org/wiki/File:ExplainingCaseControlSJW-en.svg,ExplainingCaseControlSJW-en.svg,Web display JPEG made from the approved white-background render used in the final StudyDoc PDF; diagnostic annotations were not added.
d4f925ccab026f76c5de7c140b42206e405f378367fe207c7d7b522627e348b6,0197c0befc8c0ca422a11900812a1cebe50a0bb6deb6e2fc03d8a7e53121d122,assets/neetpg_advanced_2026/images/d4f925ccab026f76c5de7c140b42206e405f378367fe207c7d7b522627e348b6.jpg,750,854,OBG-007 | OBG-008,Obstetrics and Gynaecology,Obstetric hemorrhage,"Mouna A, Rim B, Khaliud F, Samir B.",NCBI,"Figure from Unexpected Placenta Accreta Spectrum During Cesarean Section: Intraoperative Diagnosis and Life-Saving Surgical Management. (PMC13193217), CC BY",CC BY,,https://pmc.ncbi.nlm.nih.gov/articles/PMC13193217/,"Unexpected Placenta Accreta Spectrum During Cesarean Section: Intraoperative Diagnosis and Life-Saving Surgical Management. - Intraoperative view showing abnormal placental adherence to the uterine wall with the absence of a cleavage plane, consistent with the placenta accreta spectrum.",Web display JPEG made from the approved white-background render used in the final StudyDoc PDF; diagnostic annotations were not added.
d53e0c17bea20f620103e2125dc2d2ca0495c8a565a2f84801ab1482752096f7,0ac86134b52c3150c069acebaa70408030580950aaf3205f2d8f82f119511b56,assets/neetpg_advanced_2026/images/d53e0c17bea20f620103e2125dc2d2ca0495c8a565a2f84801ab1482752096f7.jpg,750,867,PHARM-027 | PHARM-028,Pharmacology,Antihypertensive and RAAS drugs,,NCBI,"Figure from PMC12880894 (PMC12880894), CC BY",CC BY,,https://pmc.ncbi.nlm.nih.gov/articles/PMC12880894/,PMC12880894 - Unilateral tongue edema induced by na angiotensin-converting enzyme inhibitor. Image taken and published with the patient’s informed consent.,Web display JPEG made from the approved white-background render used in the final StudyDoc PDF; diagnostic annotations were not added.
d614e52a04cee06e90bd87903c3d88c725b742ab0c6dc7c337bbd27854fef47c,974289eeae0c2a396ca3fe17b7c87dcbe52f4d82fca78a28b44df1b3028cf531,assets/neetpg_advanced_2026/images/d614e52a04cee06e90bd87903c3d88c725b742ab0c6dc7c337bbd27854fef47c.jpg,720,960,DERM-021 | DERM-022,Dermatology,Viral sexually transmitted infections,Mohammad2018,Wikimedia Foundation,Own work,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://commons.wikimedia.org/wiki/File:Molscum_contagiosum_new_image.jpg,Molscum contagiosum new image.jpg,Web display JPEG made from the approved white-background render used in the final StudyDoc PDF; diagnostic annotations were not added.
d6c603c4193800f1ac919baa0012833321ba187254f1e850d25f8771485ae03c,a29e7e5a654cc40b0b9d8d16609dd9dea8581e373edb76a8fd6a665c39d2203a,assets/neetpg_advanced_2026/images/d6c603c4193800f1ac919baa0012833321ba187254f1e850d25f8771485ae03c.jpg,1500,844,ANAT-071 | ANAT-072,Anatomy,Portal venous anatomy,https://www.scientificanimations.com,Wikimedia Foundation,https://www.scientificanimations.com/wiki-images,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://commons.wikimedia.org/wiki/File:3D_Medical_Animation_liver_parts.jpg,3D Medical Animation liver parts.jpg,Web display JPEG made from the approved white-background render used in the final StudyDoc PDF; diagnostic annotations were not added.
d6ced3265c3f7392521113f3ef21ff3cf15a94080595a46fd660f7ab3f72809a,76cb51226bc86215f0422e3a937caf6b0db45edc0d32d62eba1b835c73568e0f,assets/neetpg_advanced_2026/images/d6ced3265c3f7392521113f3ef21ff3cf15a94080595a46fd660f7ab3f72809a.jpg,640,480,MED-069 | MED-070,Medicine,Headache disorders,"Shveta Bansal , Timothy Dabbs and Vernon Long",Wikimedia Foundation,http://www.jmedicalcasereports.com/content/2/1/86,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,https://commons.wikimedia.org/wiki/File:Fundal_photograph_showing_severe_papilloedema_in_the_right_eye.jpg,Fundal photograph showing severe papilloedema in the right eye.jpg,Web display JPEG made from the approved white-background render used in the final StudyDoc PDF; diagnostic annotations were not added.
d6f89ee72516fc47b719c3c3ef67c0800fb814b1e5fa0a56522386c03cc37827,64f6c8c4f649640fc175ef3885e660978367284f4d3067a03c4fd2b06956f28b,assets/neetpg_advanced_2026/images/d6f89ee72516fc47b719c3c3ef67c0800fb814b1e5fa0a56522386c03cc37827.jpg,800,436,ENT-001 | ENT-002,ENT,Audiology and hearing rehabilitation,"Perkins CJ, Mitchell S. Audiology Clinical Masking. [Updated 2022 Mar 31]. In: StatPearls [Internet]. Treasure Island (FL): StatPearls Publishing; 2023 Jan-. Available from: https://www.ncbi.nlm.nih.gov/books/NBK580541/",Wikimedia Foundation,https://www.ncbi.nlm.nih.gov/books/NBK580541/figure/article-142876.image.f2,CC BY 4.0,https://creativecommons.org/licenses/by/4.0,https://commons.wikimedia.org/wiki/File:Bilateral_conductive_hearing_loss.jpg,Bilateral conductive hearing loss.jpg,Web display JPEG made from the approved white-background render used in the final StudyDoc PDF; diagnostic annotations were not added.
d70e99db469d3b03198f14dc7b1acbb0adb2ba68ab81820cae5904e57231a75a,7943ca2fb9d8fd28aa85f3d3c80344323685f36edb4d87163f4796e19ae516bd,assets/neetpg_advanced_2026/images/d70e99db469d3b03198f14dc7b1acbb0adb2ba68ab81820cae5904e57231a75a.jpg,750,400,OPH-047 | OPH-048,Ophthalmology,Binocular vision and strabismus,"Kawamura J, Shimizu Y, Tabuchi H.",NCBI,"Figure from A Case of Bilateral Trochlear Nerve Palsy Induced by a Dorsal Midbrain Intracranial Lipoma. (PMC12662652), CC BY",CC BY,,https://pmc.ncbi.nlm.nih.gov/articles/PMC12662652/,A Case of Bilateral Trochlear Nerve Palsy Induced by a Dorsal Midbrain Intracranial Lipoma. - Preoperative Hess chart.,Web display JPEG made from the approved white-background render used in the final StudyDoc PDF; diagnostic annotations were not added.
d7336bf6e87b5510494956afd0e9fd6c83692a1fa813aa3e521a25a36d63e876,2f38ff8af7b03a6020c17ddeed24ce3f717ec16688ca87eb36d2b2d96ff177cc,assets/neetpg_advanced_2026/images/d7336bf6e87b5510494956afd0e9fd6c83692a1fa813aa3e521a25a36d63e876.jpg,800,621,MED-029 | MED-030,Medicine,Asthma,"Patel AR, Patel AR, Singh S, Singh S, Khawaja I.",NCBI,"Figure from Treating Allergic Bronchopulmonary Aspergillosis: A Review. (PMC6592456), CC BY",CC BY,,https://pmc.ncbi.nlm.nih.gov/articles/PMC6592456/,Treating Allergic Bronchopulmonary Aspergillosis: A Review. - Computed Tomography Scan of Thorax Showing Central Bronchiectasis in Case of ABPA,Web display JPEG made from the approved white-background render used in the final StudyDoc PDF; diagnostic annotations were not added.
d75a92df57ecf29ebeccf963f59d6008db79547457bc1ce1f2fb543b675465dd,812fa0d7f8e4db121927b277c2041186cbffc9820c96e177a2138623b343584d,assets/neetpg_advanced_2026/images/d75a92df57ecf29ebeccf963f59d6008db79547457bc1ce1f2fb543b675465dd.jpg,1436,1100,MICR-065 | MICR-066,Microbiology,Superficial and subcutaneous mycoses,"Manuela Gómez-Gaviria, José A. Martínez-Álvarez, Héctor M. Mora-Montes",Wikimedia Foundation,"Current Progress in Sporothrix brasiliensis Basic Aspects. In: ',MDPI : Journal of Fungi (Basel) , Volume 9, Issue 5, 29! No. 533; doi : 10.3390/jof9050533 , PMC 10219001 , PMID 37233242",CC BY 4.0,https://creativecommons.org/licenses/by/4.0,https://commons.wikimedia.org/wiki/File:Jof-09-00533-g001B.png,Jof-09-00533-g001B.png,Web display JPEG made from the approved white-background render used in the final StudyDoc PDF; diagnostic annotations were not added.
d7d579023e3106f97e42a1710105de836fa0391ceb682b71002c037cdf98dfdd,43cf91dd3412765a2eda1628a2e327e29583d88d1739e9a204bab7fa73f4043a,assets/neetpg_advanced_2026/images/d7d579023e3106f97e42a1710105de836fa0391ceb682b71002c037cdf98dfdd.jpg,600,600,PSY-073 | PSY-074,Psychiatry,Personality disorders,MargaritaJP,Wikimedia Foundation,Own work,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,https://commons.wikimedia.org/wiki/File:The_Borderline_Personality_Disorder_Image.jpg,The Borderline Personality Disorder Image.jpg,Web display JPEG made from the approved white-background render used in the final StudyDoc PDF; diagnostic annotations were not added.
d80dd7f833ab90c1a675bfae36bcf005da365a8d5482d6b2fab9267d47d2dc31,7eebaaf76df3e344f0cc04c122aeae3da881b836a9e0f4b7b34f3f1c55fe415d,assets/neetpg_advanced_2026/images/d80dd7f833ab90c1a675bfae36bcf005da365a8d5482d6b2fab9267d47d2dc31.jpg,1100,1100,PHYS-051 | PHYS-052,Physiology,Cell signaling and cytoskeleton,DataBase Center for Life Science (DBCLS),Wikimedia Foundation,https://doi.org/10.7875/togopic.2021.077,CC BY 4.0,https://creativecommons.org/licenses/by/4.0,https://commons.wikimedia.org/wiki/File:202106_Axonal_transport.svg,202106 Axonal transport.svg,Web display JPEG made from the approved white-background render used in the final StudyDoc PDF; diagnostic annotations were not added.
d82f49b0ddaf73fd4920ad8bfe24646bebbc17da9ee136c6c733527922fb2349,55f36232cbd448bd30eae628a87aaeed2e1e5fb7bad47bad5dc2b40928167be2,assets/neetpg_advanced_2026/images/d82f49b0ddaf73fd4920ad8bfe24646bebbc17da9ee136c6c733527922fb2349.jpg,319,304,ANAT-013 | ANAT-014,Anatomy,Cranial nerves and skull foramina,Henry Vandyke Carter,Wikimedia Foundation,"Henry Gray (1918) Anatomy of the Human Body (See ""Book"" section below) Bartleby.com : Gray's Anatomy , Plate 140",Public domain,,https://commons.wikimedia.org/wiki/File:Gray140.png,Gray140.png,Web display JPEG made from the approved white-background render used in the final StudyDoc PDF; diagnostic annotations were not added.
d8492ce07948ce168f645b51a696b72f6f53b4ed9c0c62f919436b2c263626ea,24a6e8e433c5c767a4e6e173baf4e70c1a0ec9e9409c0b09a638e2083e711551,assets/neetpg_advanced_2026/images/d8492ce07948ce168f645b51a696b72f6f53b4ed9c0c62f919436b2c263626ea.jpg,708,314,MED-057 | MED-058,Medicine,Movement disorders,,NCBI,"Figure from PMC10657921 (PMC10657921), CC BY",CC BY,,https://pmc.ncbi.nlm.nih.gov/articles/PMC10657921/,"PMC10657921 - SWEDD (left), borderline (middle) and abnormal (right) [123I]Ioflupane (DaTSCAN) SPECT Scans. SWEDD demonstrates bilateral inverted comma shape representing the caudate nucleus (at",Web display JPEG made from the approved white-background render used in the final StudyDoc PDF; diagnostic annotations were not added.
d93f9f3aded9f667fb2e5e5b987bb910548fdb9057f528f27decef5b3e7d876f,f928e957a4eab316a90dbc4c33bbf3f1773f4685f0ee5a9c491b8d52dec8492d,assets/neetpg_advanced_2026/images/d93f9f3aded9f667fb2e5e5b987bb910548fdb9057f528f27decef5b3e7d876f.jpg,750,869,RAD-059 | RAD-060,Radiodiagnosis,Acute abdominal radiography,"Jayaprasad YDM, Peiris AG, Kularathna S, Madushan T.",NCBI,"Figure from Navigating a Surgical Dilemma: Conservative Management of a Rare Case of Spontaneous Duodenal Perforation in a Resource-Limited Setting. (PMC12551343), CC BY",CC BY,,https://pmc.ncbi.nlm.nih.gov/articles/PMC12551343/,"Navigating a Surgical Dilemma: Conservative Management of a Rare Case of Spontaneous Duodenal Perforation in a Resource-Limited Setting. - Erect chest X-ray showing subdiaphragmatic free air (free gas, marked by an arrow), consistent with pneumoperitoneum. This finding suggests the presence of intra-abdominal perforat",Web display JPEG made from the approved white-background render used in the final StudyDoc PDF; diagnostic annotations were not added.
d963e14732443d5e08ce0f382c38ea3e6cfa04648fab0859a7fb8318f7262d63,74ac25aa95ece8b67520f61e03ba7e59e56f6b032d656de1a57420ca43bfefb2,assets/neetpg_advanced_2026/images/d963e14732443d5e08ce0f382c38ea3e6cfa04648fab0859a7fb8318f7262d63.jpg,926,1100,PED-071 | PED-072,Pediatrics,Congenital heart disease,Medicalpal,Wikimedia Foundation,Own work,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://commons.wikimedia.org/wiki/File:Boot-shaped_heart.jpg,Boot-shaped heart.jpg,Web display JPEG made from the approved white-background render used in the final StudyDoc PDF; diagnostic annotations were not added.
d9ef9555abaf6479479a6b5537465e60b5f84fce56ea0b3125e818e7aa743cad,881e5f0d1f79ce2985231489353c4873cfc42d36f456ea817d5f5945871045f5,assets/neetpg_advanced_2026/images/d9ef9555abaf6479479a6b5537465e60b5f84fce56ea0b3125e818e7aa743cad.jpg,669,582,PSM-035 | PSM-036,Community Medicine (PSM),Study designs and research methods,"Peng W, Qu W, Yan R, Xu J, Lin H, Sun J, Li D.",NCBI,"Figure from The impact of 6-week flywheel eccentric training on sprint speed and change-of-direction of female basketball players. (PMC12578200), CC BY",CC BY,,https://pmc.ncbi.nlm.nih.gov/articles/PMC12578200/,The impact of 6-week flywheel eccentric training on sprint speed and change-of-direction of female basketball players. - CONSORT participant flow diagram.,Web display JPEG made from the approved white-background render used in the final StudyDoc PDF; diagnostic annotations were not added.
